Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
ALME3,ALME Loan Funding III,Apollo Global Management,U.S. Bank Trustees,ALME Loan Funding,0,0,11/12/2014,15/04/2022,0,0,0,0,51300000,0,0,0,0,,0,0,0,0,0,0,0,4.4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0.15,0.35,0,12,0,20,62.984740,05/03/2020,0,0,0,,High-Yield Loans,15/04/2021,,,,,,,,,,,0,0,,,,400000000,0,,24/07/2024,0,0,,,15/07/2015,15/10/2024,0,0,0,0,0,0,,,,,
ALME4,ALME Loan Funding IV,Apollo Global Management,U.S. Bank Trustees,ALME Loan Funding,0,0,14/01/2016,15/01/2022,0,0,0,0,44500000,0,0,0,0,,0,0,0,0,0,0,0,4.4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0.15,0.35,0,12,0,20,93.78,16/01/2018,0,0,0,,High-Yield Loans,15/07/2019,,,,,,,,,,,0,0,,,,450000000,0,,03/09/2024,0,0,,,15/10/2016,15/10/2024,0,0,0,0,0,0,,,,,
ALME5,ALME Loan Funding V,Apollo Global Management,U.S. Bank Trustees,ALME Loan Funding,0,0,22/06/2016,15/07/2022,0,0,0,0,41325000,0,0,0,0,,0,0,0,0,0,0,0,4.535001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2.52,,,,0,0,0,0.15,0.35,0,12,524064.06,20,92.253483,23/07/2018,0,0,104.61,,High-Yield Loans,15/07/2020,,,,,,,,,,,0,0,,,,350000000,0,400000000,19/07/2024,0,0,,,15/01/2017,15/10/2024,0,0,0,0,0,0,,,,,
ANCHEU10,Anchorage Capital Europe CLO 10,Anchorage Capital Group,U.S. Bank Trustees,Anchorage Capital Europe,-0.4237171389645776566757493188,-0.4237171389645776566757493188,05/07/2024,22/07/2029,4.073545,0,0,0,409700000,0,400000000,0,357449581,4.073545,7.838602,0.0055489716852372,0.0138724292130930,0.0216409895724251,99.0254114482765880,99.1738801934452544,89.51192525,5.151717,1,0.0069362146065465,0.0095,0.0070,0.0095,0.3075,0.2250,0.0055489716852372,0.0055489716852372,0.0133175320445693,0.9916765424721442,0.4661889238801803,0.15,0.0194214008983302,0.8202133173983144,3.777778,,,,,,,,,4.141121,7.694491,7.841343,0.15,0.30,0,12,36700000,20,100,,4.141121,107.239001,103.24,,High-Yield Loans,05/07/2026,,,,,,,,,,,,70.13107360,89,50,55,400000000,1,,01/06/2024,0.2709328530,87.86,,,22/01/2025,22/01/2025,80.8780,85.359050,91.8205,91.8205,0,65.73085560,3.311270,3.591920,0.689160,0.859250,0.962360
ANCHEUR1,Anchorage Capital Europe CLO 1,Anchorage Capital Group,U.S. Bank,Anchorage Capital Europe,0.3930436885359816091954022989,0.4913046106699770114942528736,26/07/2018,15/07/2022,3.811959,3.76,3113,46,370339400.75,13523306.68,342082052.91,0.894142,334687844.634144,3.811959,7.188885,0.0128989520568649,0.0466832441636495,0.0667753357876678,97.4510470998573966,97.8384693914517119,98.2162640986420406,4.4650,1,0.0344878481336286,0.0711967890,0,0.0711967890,0.2828406330,0,0.0183070112761736,0.0324160148293937,0.0531177938024729,1,0.3643422364598321,0.566817,0.0080390069476212,0.6885003642736120,3.803251,8.50,0,20.10,97.70,3.46,,5.30,5.90,3.824097,3.939688,7.530102,0.15,0.35,0,12,26405848.26,20,91,22/10/2021,3.262231,107.99,104.700001,3.56,High-Yield Loans,22/07/2022,,0.5261895457,4.7579832738,15.8391075939,14.2492506185,42.6254973243,13.9895328805,6.7700467806,1.2423919828,,3350000,55.82802670,89,60,,400000000,0.855205,,12/08/2024,0.2541123780,74.03,3127,46,15/01/2019,15/10/2024,0,90.177840,89.043890,90.505270,77.594610,48.81535560,3.297980,3.617230,0.6801,0.810150,0.972180
ANCHEUR2,Anchorage Capital Europe CLO 2,Anchorage Capital Group,U.S. Bank,Anchorage Capital Europe,0.3230770931441142857142857143,0.4038463664301428571428571429,18/10/2018,15/07/2025,3.973420,3.99,2971,56,414000000,1628183.52,395378620.90,0.9044,387333363.870066,3.973420,7.509940,0.0186972679078410,0.0428932674998867,0.0697528969503267,97.8039295062415197,97.9651765156935930,98.1303378738314073,4.535001,0.9914385861524462,0.0367622305093634,0.0449175790,0.0353842030,0.0544823530,0.2841773560,0.24975956,0.0208471059493242,0.0399290611972490,0.0597295932345643,0.9821436981495627,0.4649407373407124,0.213819,0.0530580028638063,0.7672729674898818,3.808031,6,0,24.60,98,5.75,2.80,,3.70,4.044498,5.060950,7.681193,0.15,0.35,0,10,21408011.63,20,66.234922,20/04/2021,3.573542,106.040001,103.50,4.70,High-Yield Loans,20/10/2022,,,0.3793831838,5.9633774422,5.0348605963,39.4470976693,19.8454166746,8.5125998779,20.8172645558,,2350000,45.14162340,80,50,50,400000000,0.988447,,02/08/2024,0.2711086220,70.64,3400,56,15/05/2019,15/10/2024,84.494990,83.9975,79.159480,86.312310,73.590830,40.34213250,3.287370,3.490450,0.738580,0.757770,0.851060
ANCHEUR3,Anchorage Capital Europe CLO 3,Anchorage Capital Group,BNY Mellon Corporate Trustee Services,Anchorage Capital Europe,0.3935531162959674134419551935,0.4919413953699592668024439919,29/11/2019,15/07/2024,3.783268,3.87,2961,52,411280000,5435254.24,394256883.07,0.931047,385888203.770132,3.783268,7.276133,0.0189291352427066,0.04383060915878,0.0709967490282985,97.6691613491372292,97.8773536596660641,98.0427127511936681,4.605001,1,0.0268740081783653,0.0661466970,0.0406704430,0.07342320,0.2702571970,0.2563039220,0.0210850899932774,0.0398500228015309,0.0560344230593372,0.9950666682472233,0.4181880219215522,0.474139,0.0389542977167838,0.7427143085235876,3.823090,8.10,0,15.70,95.60,3.80,3.70,,5.33,3.882938,4.898236,7.509565,0.15,0.30,0,10,19840170.38,20,93,,3.647386,0,0,3.77,High-Yield Loans,15/01/2022,,1.0145669414,4.3594520725,12.3425831506,9.4322721066,47.6058690640,15.7283651124,4.9731535052,4.5437380473,,4276000,55.398021,83,60,70,400000000,0.985643,,12/08/2024,0,78.77,3191,52,15/07/2020,15/10/2024,85.554440,86.151920,0,87.990650,83.844740,49.74262550,3.328210,3.574240,0.719040,0.911620,0.955810
ANCHEUR4,Anchorage Capital Europe CLO 2021-4,Anchorage Capital Group,BNY Mellon Corporate Trustee Services,Anchorage Capital Europe,0.3952984345538251599147121535,0.4941230431922814498933901919,25/03/2021,25/04/2025,3.971803,4.03,3008,57,463300000,-2889289.35,451619573.69,0.908761,442463660.075718,3.971803,7.502476,0.0184195630894202,0.0425958191378231,0.0684556314231439,97.8165236711550557,97.9726490738231847,98.1351285451449893,4.5550,0.9915415535053356,0.0362074652043853,0.0524980860,0.0394444160,0.0618349420,0.2875470140,0.2287759370,0.0203016781471335,0.0401736264257975,0.0586841328940983,0.9823524035176767,0.4579981128585437,0.230269,0.0519995176651042,0.7653813465075104,3.812180,6,0,24.40,97.40,5.12,3.60,,4.50,4.037343,4.999153,7.673058,0.15,0.30,0,10,32631797.19,20,92,,3.487306,106.85,104.57,4.65,High-Yield Loans,25/10/2022,,,1.0529072492,5.4410256135,4.9534430090,39.8027874282,20.0737543724,8.5206670042,20.1554153236,,2537000,54.39942870,85,50,50,450000000,1.003599,,14/08/2024,0,76.08,3400,57,25/07/2021,25/10/2024,85.799280,85.783960,0,87.574320,75.268830,49.44110730,3.295150,3.504440,0.7462,0.795420,0.875610
ANCHEUR5,Anchorage Capital Europe CLO 5,Anchorage Capital Group,U.S. Bank Trustees,Anchorage Capital Europe,0.4370225722972373333333333333,0.5462782153715466666666666667,18/11/2021,15/07/2026,3.967794,3.98,2991,57,438000000,37120.38,429781457.40,0.80,420948312.696433,3.967794,7.502156,0.0185709603394351,0.0420898903117731,0.0702503102685044,97.7992004243180269,97.9447357376847129,98.1243893460790801,4.705001,0.9915305792343381,0.0363440528460547,0.0459060180,0,0.0459060180,0.2767159160,0,0.0205487096940539,0.0409081290206449,0.0605523581390322,0.9823282278254939,0.4649674167631970,0.232840,0.0536761174843557,0.7718262478254605,3.815739,6.30,0,23.40,97.70,6,,2.70,4.40,4.033957,4.989749,7.676071,0.15,0.30,0,12,28708363.56,20,91,,3.273370,107.030001,103.370001,4.66,High-Yield Loans,18/05/2023,,,0.3802989570,6.2282812972,4.9224555564,40.0996948502,20.0562722695,7.9058785378,20.4071185320,,850000,60.46003360,89,50,,430000000,0.999493,,02/08/2024,0.2699475210,75.05,3282,57,15/04/2022,15/10/2024,0,83.400260,78.643710,83.566130,33.4170,54.68182610,3.287030,3.500870,0.751150,0.7545,0.869070
ANCHEUR6,Anchorage Capital Europe CLO 6,Anchorage Capital Group,BNY Mellon Corporate Trustee Services,Anchorage Capital Europe,0.5835077701236759700476514636,0.7293847126545949625595643295,17/08/2022,22/01/2028,3.970779,4.01,0,0,398580000,-2442962.89,401253463.23,0.963560,393072285.747792,3.970779,7.489052,0.0201992026056463,0.0439123935732865,0.0730190940263751,97.9134290216693814,97.9610948615512589,98.0629729870384102,5.4380,0.9915639357408868,0.0362239864124699,0,0.0344001130,0.0344001130,0,0.2379061520,0.0201992026056463,0.0417545663659393,0.0617543937453731,0.9824051362867535,0.4817792831340393,0.218331,0.0588107073520099,0.7745950712002780,3.818464,6.40,0,24.20,97.80,6.50,3.50,2.60,,4.032540,4.913740,7.669550,0.100001,0.30,0,12,21026465.93,20,100,12/12/2023,3.494399,112.05,108.71,4.62,High-Yield Loans,30/09/2025,,,0.8151954562,6.1644382109,4.5343370705,40.4444809233,21.0527957890,6.8814359302,20.1073166199,,1500000,80.04008120,87,,50,400000000,1.003134,,12/08/2024,0.2529817280,81.28,,,22/02/2023,22/10/2024,87.853170,0,84.885450,87.853170,96.3560,74.32316840,3.284890,3.497410,0.755030,0.738130,0.864160
ANCHEUR8,Anchorage Capital Europe CLO 8,Anchorage Capital Group,Citibank,Anchorage Capital Europe,0.6747106376744086021505376344,0.843388297093010752688172043,28/06/2023,28/06/2026,3.984311,4,0,0,398700000,-806527.23,399745963.48,0.963560,392224083.044825,3.984311,7.557529,0.0155723898893389,0.0411161124853293,0.05860327973311,98.1092362188169405,98.1183348608406066,98.3204998802918744,5.6350,0.9915321221244318,0.0377064470364668,0,0.0308781720,0.0308781720,0,0.23685350,0.0155723898893389,0.0379876869494887,0.0491447727175934,0.9823387835150630,0.4832890544488657,0.178099,0.0537791546732543,0.7813493918510249,3.812476,5,0,25.60,99.20,6,3.10,2.30,,4.044744,5.142639,7.690457,0.15,0.30,0,12,38167432.19,20,88,,3.365861,112.82,109.07,4.69,High-Yield Loans,28/12/2024,,,0.3752383106,5.1907511434,4.7711789317,40.8115989489,21.5690830445,8.4547948642,18.8273547567,,1500000,89.81867110,89,,50,400000000,0.999365,,02/08/2024,0.27471264,83.89,,,25/01/2024,25/10/2024,85.998020,0,82.281720,85.998020,96.3560,85.50605760,3.291410,3.511760,0.760430,0.777410,0.895250
AQUE171,Aqueduct European CLO 1-2017,HPS Investment Partners,Citibank (London),Aqueduct European CLO,0.3576236180825749385749385749,0.4470295226032186732186732187,29/06/2017,29/06/2021,3.462292,3.54,3089,37,235996435.27,40010537.19,177882321.54,0,173479999.649952,3.462292,6.793853,0.0276306265706948,0.0479416935655539,0.0642446064963809,96.7086460350424657,97.5251492942708982,98.3195765741814705,4.328001,1,0.0145239445810754,0.0986662310,0.0759112450,0.11834216,0.2555051970,0.2547010950,0.0276306265706948,0.0479416935655539,0.0642446064963809,1,0.2057923904021474,1.210513,0.0190856515172958,0.5559254199848240,3.629952,8.10,0,0,98.85,2.09,6.19,,8.04,3.500220,3.844547,7.118727,0,0,0,12,17808038.99,20,100,03/03/2021,3.500220,111.30,104.52,2.92,High-Yield Loans,29/06/2019,,,5.1822323321,24.3560242608,25.1575000498,41.8677131292,3.4365302280,,,,0,46.95461990,,50,,400000000,0.444706,,30/08/2024,0,84.27,3168,48,20/01/2018,20/10/2024,80.446480,84.901830,0,82.550350,0,44.32747280,3.320590,3.501880,0.6224,0.898530,0.872340
AQUE172,Aqueduct European CLO 2-2017,HPS Investment Partners,Citibank (London),Aqueduct European CLO,0.0000599198396793587174348697,0.0000748997995991983967935872,28/12/2017,15/01/2022,0,0,0,0,39920000,2990,0,0,0,,0,0,0,0,0,0,0,4.4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,1.33,0,,0,0,0,0,0,0,0,12,7248806.47,20,100,,0,0,104.32,,High-Yield Loans,15/01/2020,,,,,,,,,,,0,0.007490,,,,400000000,0,,30/08/2024,0,0,2484,,15/07/2018,15/10/2024,0,0,0,0,0,0.007490,,,,,
AQUE193,Aqueduct European CLO 3-2019,HPS Investment Partners,Citibank (London),Aqueduct European CLO,0.4131000754026530612244897959,0.5163750942533163265306122449,25/03/2019,14/02/2026,3.919429,3.96,2999,59,411600000,-6077424.29,404963213.40,0,398719327.984730,3.919429,7.405804,0.0105410809148819,0.0235914509364667,0.0426608432280876,98.0283999612561352,98.4581598492422472,99.0453298371693037,4.472001,1,0.0371943930994103,0.0427318730,0,0.0427318730,0.2603600950,0,0.0130104410120724,0.0186527307420857,0.0426423230273587,1,0.3592710599278349,0.405008,0.0172823466389454,0.7065085890589192,3.687529,5.15,0,0.94,99.44,5.50,,4.55,4.33,3.926763,4.063807,7.584644,0.15,0.35,0,12,30669781.69,20,93.460276,29/06/2021,3.834823,107.10,103.41,4.26,High-Yield Loans,29/12/2022,,0.2469360097,1.4922559927,8.2048893777,9.1266937309,40.1076845465,17.5207277506,8.9427753118,14.3580372799,,0,56.46644850,95,50,,400000000,1.012408,,04/09/2024,0.2085938180,81.65,3139,48,15/11/2019,15/11/2024,0,82.753790,78.514210,81.710080,0,52.21584970,3.2926,3.433980,0.737710,0.7856,0.685760
AQUE194,Aqueduct European CLO 4-2019,HPS Investment Partners,Citibank (London),Aqueduct European CLO,0.5455303301788863636363636364,0.6819129127236079545454545455,05/07/2019,15/01/2024,3.804729,3.80,2920,55,402471112.40,10033893.19,385868099.63,0,381240553.737871,3.804729,7.230624,0.0087995332686372,0.0185178800394529,0.0362876481456395,98.2545742913513257,98.8007441158164547,99.3242671247445405,4.5950,1,0.0302564529464729,0.0409716340,0,0.0409716340,0.2487496850,0,0.0107432026228003,0.0133347617616845,0.0324003094373132,0.9907999650569611,0.3492687962006433,0.706593,0.0270986603713199,0.6866581028700312,3.722658,9.04,0,0.59,98.45,4.42,,2.62,3.98,3.864603,4.450070,7.514980,0,0,0,12,16319380.13,20,100,15/10/2021,3.819053,107.75,104.60,3.88,High-Yield Loans,15/04/2023,,,1.7669963302,12.1944296575,12.6949513310,46.4575221356,15.6401843992,5.4799824604,5.2476218582,0.5183118278,0,72.980253,95,50,,400000000,0.964671,,05/08/2024,0.2076467640,87.24,3178,46,15/01/2020,15/10/2024,0,84.849920,81.018920,84.751910,0,68.10983660,3.343940,3.543040,0.704190,0.945990,0.931260
AQUE205,Aqueduct European CLO 5-2020,HPS Investment Partners,Citibank (London),Aqueduct European CLO,0.4851032953058836565096952909,0.6063791191323545706371191136,03/09/2020,20/04/2026,3.903873,4.11,0,0,409100000,-15827093.50,416717982.89,0,410717379.700678,3.903873,7.431950,0.0102243938225356,0.0256224580373304,0.0379918687458686,98.1899184539822248,98.5600325792554136,99.0962832059709340,4.7180,0.9964004433175711,0.0391211361864922,0,0.0394168460,0.0394168460,0,0,0.0126240982774882,0.0208230491274252,0.0355741665075038,0.9908811230711801,0.3659257771466316,0.543042,0.0259137227174823,0.7139807387638893,3.715715,6.25,0,0.71,98.82,5.70,4.09,3.57,,3.952737,4.716263,7.605749,0,0,0,12,9340800.52,20,100,20/10/2021,3.890486,107.47,103.200001,4.29,High-Yield Loans,20/04/2023,,,1.5761919163,8.3291258777,12.2614689521,37.4173619023,17.3673369693,9.1058101613,13.9427042210,,0,66.65823070,95,,95,400000000,1.041796,,08/08/2024,0.2089541220,79.20,,,20/04/2021,20/10/2024,83.418790,0,80.657650,85.011540,0,61.41159390,3.306370,3.465920,0.728340,0.841240,0.801960
AQUE216,Aqueduct European CLO 6-2021,HPS Investment Partners,U.S. Bank Trustees,Aqueduct European CLO,0.5314321068927272727272727273,0.6642901336159090909090909091,15/12/2021,15/12/2026,3.950257,4.02,0,0,410400000,-8499801.26,408183016.68,0,402651443.727010,3.950257,7.462482,0.0138185553036420,0.0187183181998722,0.0274673273797414,98.1515387827757724,98.6448302050899527,98.9966254675649824,4.6450,0.9975501185518849,0.0341414170862607,0,0.0241700110,0.0241700110,0.0160467230,0.27401622,0.0174933774758147,0.0174933774758147,0.0237925052075687,0.9975501185518849,0.3706319587240501,0.253379,0.0159210804331302,0.7099364643756839,3.682612,6.14,0,0.49,98.76,6.75,3.72,3.22,,3.990752,4.739260,7.609813,0.15,0.35,0,12,37371835.01,20,85.50,,3.952336,110.41,105,4.35,High-Yield Loans,15/12/2023,,,0.5389739186,6.3831277528,8.8357957892,46.0361530297,15.6409370334,9.0031207199,13.5618917564,,0,70.79596710,95,,62.50,400000000,1.020459,,30/08/2024,0.20328688,72.26,,,15/07/2022,15/10/2024,75.238830,0,60.724460,75.026590,0,66.71738690,3.290840,3.458380,0.7638,0.7725,0.774140
AQUE227,Aqueduct European CLO 7-2022,HPS Investment Partners,U.S. Bank Trustees,Aqueduct European CLO,0.5591654226468722466960352423,0.6989567783085903083700440529,16/02/2023,15/03/2029,4.058663,4.22,0,0,303100000,-11726146.51,311864341.20,0,307992465.377605,4.058663,7.417249,0,0.0160326120670317,0.0336684853407665,98.1835789917492497,98.7584743401243977,99.0204104537429558,4.886001,1,0.0293396800826679,0,0.01282609,0.01282609,0.01282609,0.3057160440,0,0.0096195672402190,0.0336684853407665,1,0.3626560501428690,0.173152,0.0128260896536253,0.6705661942154738,3.619398,9.11,0,0,98.33,7.25,1.33,2.35,,4.050733,3.968236,7.748798,0.15,0.25,0,12,11229129.79,20,49.467532,16/08/2024,3.961130,112.75,109.200001,4.49,High-Yield Loans,15/02/2026,,0.4659648661,,6.7925237424,6.6375013958,44.1840659307,18.3835021245,7.6112710638,15.1235402735,0.8016306034,0,79.46676070,95,,70,300000000,1.039548,,15/08/2024,0.2536549110,75.45,,,15/09/2023,15/09/2024,95.6635,0,95.993190,96.205340,0,68.65265730,3.234710,3.3462,0.786040,0.463180,0.417350
AQUE248,Aqueduct European CLO 8-2024,HPS Investment Partners,U.S. Bank Trustees,Aqueduct European CLO,0.611504932077010989010989011,0.7643811650962637362637362637,12/06/2024,15/01/2029,4.080032,4.08,0,0,405850000,-14278653.02,415348263.30,0,412624193.128316,4.080032,7.703005,0,0.0096304724334693,0.0144457086502040,99.0344961205663479,99.3441479330244740,99.5750871467082164,5.203701,0.9963885728374490,0.0455762107913935,0.0057755580,0,0.0057755580,0.2966455980,0.3037339090,0,0,0.0048152362167347,0.9921752411478062,0.4304666107412131,0.164002,0.0439143492862656,0.7681703476861510,3.785058,3.06,0,0,100,8.51,0,0.74,,4.106714,4.984694,7.785614,0,0,0,12,15750000,20,100,,4.049531,107.24,102.900001,4.75,High-Yield Loans,12/12/2025,,0.6268501135,0.1134734226,3.3567845040,9.3743550775,32.4935968764,24.6269424620,11.5496394589,17.8583580850,,0,84.31293650,87,,62.50,400000000,1.038371,,31/07/2024,0.2310674030,79.76,,,15/01/2025,15/01/2025,0,92.5630,96.7380,94.864650,0,77.17521340,3.275850,3.430710,0.7716,0.685760,0.6743
ARBR10,Arbour CLO X,Oaktree Capital Management,BNY Mellon Corporate Trustee Services,Arbour CLO,0.5168989839480266666666666667,0.6461237299350333333333333333,14/01/2022,14/07/2026,4.023153,4.07,2935,58.55,403000000,-2767182.85,404836959.65,0.246876,395150894.748051,4.023153,7.262214,0.0205404877983205,0.0284625115255333,0.0749404813637302,96.5680292850792582,97.6074158573925551,98.2587244306800040,4.689001,0.9989832864559702,0.0240877296095463,0.0624411420,0,0.0624411420,0.24894972,0,0.0205404877983205,0.0529538524558969,0.0796312586130252,0.9989832864559702,0.3385505978468288,0.271558,0.0230379242746593,0.57494653489946,3.676234,13.14,0,1.87,97.31,6.01,,6.96,5.83,4.042982,4.175208,7.725162,0.15,0.25,0,12,24865346.21,20,102,,3.777369,107.36,103.24,4.53,High-Yield Loans,14/07/2023,,,0.7410390599,2.1955356491,10.0083367598,37.3726262372,27.2649678961,8.5587559594,13.8587384384,,1909124,69.21330970,90,60,,400000000,1.012092,,31/07/2024,0.1678629280,79.45,3183,56,15/06/2022,15/09/2024,0,77.223490,76.924350,82.074110,24.687580,60.70352540,3.219280,3.334640,0.694160,0.366610,0.391160
ARBR11,Arbour CLO XI,Oaktree Capital Management,BNY Mellon Corporate Trustee Services,Arbour CLO,0.60665698833934,0.758321235424175,29/11/2022,14/11/2026,4.068770,4.07,0,0,505000000,-2160091.73,505123590.68,0,497492941.146967,4.068770,7.471356,0.0075825565280843,0.0115419835611943,0.0387919044201074,97.5819621884894065,98.4893499985364809,98.8583066634938025,5.13,1,0.0199456136792918,0.0682745390,0.0251813740,0.0682745390,0.2739649030,0.3006845340,0.0194608376274144,0.0355253771177916,0.0521945649271848,1,0.3761846910261990,0.239849,0.0193714967594908,0.6747184039676141,3.674615,10.23,0,1.78,95.96,6.73,2.53,5.88,,4.144840,4.815566,7.772563,0.150002,0.350001,0,12,23304167.95,20,65.1250,29/05/2024,3.925689,111.760001,106.61,4.67,High-Yield Loans,29/05/2025,,,0.5939140550,5.6872830986,6.6418861639,30.1224494455,28.1312776243,9.9401585407,18.8830310720,,0,79.45958040,88,45,60,400000000,1.262810,500000000,31/07/2024,0.18562120,84.42,,,15/07/2023,15/11/2024,72.151980,83.731390,82.663660,86.164870,0,71.28888320,3.230260,3.3550,0.710970,0.435350,0.448450
ARBR12,Arbour CLO XII,Oaktree Capital Management,BNY Mellon Corporate Trustee Services,Arbour CLO,0.7372078610945428571428571429,0.9215098263681785714285714286,17/11/2023,17/05/2028,4.121317,4.12,0,0,423300000,3041823.63,422080631.94,0,418060451.508309,4.121317,7.685539,0,0,0.0263099606086133,98.4181175362905234,99.0475325978540801,99.2466570173132214,5.3850,1,0.0283239719980789,0.03808914,0.0140848080,0.0404583550,0.2954500190,0.2832127180,0,0.0140848083283885,0.0286315670644606,1,0.4316935276383438,0.187310,0.0254690672504683,0.7237191061716927,3.659816,6.14,0,2.34,98.08,8.01,1.40,4.20,,4.206455,5.498288,7.829689,0.15,0.350002,0,12,25962561.47,20,100,,3.948687,107.540001,103.510001,4.73,High-Yield Loans,17/05/2025,,0.4369202708,1.0886545490,3.0231190522,5.8781634390,33.2107710879,26.5940720412,12.3723343263,17.3959652336,,0,98.585981,95,,60,425000000,0.993131,,31/07/2024,0.1929142510,81.99,,,15/04/2024,15/10/2024,79.0353,87.016610,87.843930,89.749240,0,89.80678070,3.231020,3.345150,0.723690,0.4419,0.412440
ARBR13,Arbour CLO XIII,Oaktree Capital Management,U.S. Bank Trustees,Arbour CLO,0.5575171840549828178694158076,0.6968964800687285223367697595,16/08/2024,15/02/2029,4.142719,0,0,0,403100000,0,400000000,0,394279687.57,4.142719,7.686869,0,0.0060569091348031,0.0111043334138058,99.1210126726277474,99.5048433879192062,98.581610524250,4.6960,1,0.0328082578135170,0,0.0050,0.0050,0,0.1992147980,0,0.0060569091348031,0.0211991819718110,0.9924288635814961,0.5514612248277307,0.1250,0.0504742427900262,0.8013838570944849,3.587693,,,,,,,,,4.183872,4.991996,7.824105,0.150001,0.350001,0,12,29100000,20,100,,0.241897,110.4970,106.4970,,High-Yield Loans,15/02/2026,,,,,,,,,,,,84.98860480,88,,60,400000000,1,,01/08/2024,0.1981941250,85.44,,,15/02/2025,15/02/2025,99.6670,0,93.478330,95.0255,0,81.07331960,3.270890,3.425360,0.706010,0.662850,0.657940
ARBR2,Arbour CLO II,Oaktree Capital Management,BNY Mellon Corporate Trustee Services,Arbour CLO,0.3932568913036962025316455696,0.491571114129620253164556962,15/01/2015,15/01/2026,4.015151,4.08,2921,63,412000000,968533.34,401267796.28,0.474786,390948525.668120,4.015151,7.377688,0.0230968918909527,0.0313341838706299,0.0728804019189058,96.6538356219372412,97.4283332214381507,97.9933986137068383,4.5450,0.9989768074991159,0.0255080878527758,0.0746277550,0.0412900340,0.0763645030,0.23401920,0.2462053560,0.0221000513677205,0.0551756186647752,0.0690176448913809,0.9989768074991159,0.3691708343238992,0.379832,0.0256077719050991,0.6388935751801767,3.657994,9.67,0,1.89,97.31,5.51,3.40,,6.05,4.044463,4.306962,7.720587,0.15,0.35,0,12,25443620.40,20,84.432538,15/06/2021,3.767430,106.82,103.30,4.55,High-Yield Loans,15/12/2022,,,0.7318542572,5.2099402478,9.5161226204,34.8195677887,24.9651796652,8.7811699709,15.9761654497,,5960989.07,53.66908120,88,60,70,365332000,1.098366,400000000,31/07/2024,0,77.25,3204,58,15/08/2015,15/10/2024,68.984570,80.230940,0,81.341560,47.478620,47.10742140,3.245770,3.327180,0.642870,0.515550,0.378070
